DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2008-S2,0.1011,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2009-S1,0.0922,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2009-S2,0.0901,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2010-S1,0.0845,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2010-S2,0.1005,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2011-S1,0.0928,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2011-S2,0.1089,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2012-S1,0.0982,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2012-S2,0.1171,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2013-S1,0.1036,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2013-S2,0.1209,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2014-S1,0.1085,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2014-S2,0.1233,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2015-S1,0.1043,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2015-S2,0.1216,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2016-S1,0.1035,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2016-S2,0.1166,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2017-S1,0.1011,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2017-S2,0.1191,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2018-S1,0.1033,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2018-S2,0.1248,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2019-S1,0.1097,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2019-S2,0.1163,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2020-S1,0.0990,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2020-S2,0.1145,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2021-S1,0.0957,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EA,2021-S2,0.1249,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2007-S2,0.0386,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2008-S1,0.0392,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2008-S2,0.0408,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2009-S1,0.0407,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2009-S2,0.0375,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2010-S1,0.0393,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2010-S2,0.0514,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2011-S1,0.0527,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2011-S2,0.0594,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2012-S1,0.0596,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2012-S2,0.0634,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2013-S1,0.0670,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2013-S2,0.0591,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2014-S1,0.0588,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2014-S2,0.0548,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2015-S1,0.0545,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2015-S2,0.0414,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2016-S1,0.0365,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2016-S2,0.0361,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2017-S1,0.0505,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2017-S2,0.0504,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2018-S1,0.0470,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2018-S2,0.0494,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2019-S1,0.0522,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2019-S2,0.0519,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2020-S1,0.0506,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2020-S2,0.0480,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2021-S1,0.0503,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EE,2021-S2,0.0647,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2012-S2,0.1465,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2013-S1,0.0888,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2013-S2,0.1354,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2014-S1,0.0844,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2014-S2,0.1157,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2015-S1,0.0798,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2015-S2,0.1160,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2016-S1,0.0676,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2016-S2,0.1020,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2017-S1,0.0668,p
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2017-S2,,c
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2018-S1,0.0619,e
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2018-S2,0.0781,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2019-S1,0.0637,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2019-S2,0.0719,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2020-S1,0.0604,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2020-S2,0.0751,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2021-S1,0.0551,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EL,2021-S2,0.1069,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2007-S2,0.0695,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2008-S1,0.0707,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2008-S2,0.0780,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2009-S1,0.0737,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2009-S2,0.0686,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2010-S1,0.0681,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2010-S2,0.0686,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2011-S1,0.0685,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2011-S2,0.0687,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2012-S1,0.0811,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2012-S2,0.1055,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2013-S1,0.0900,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2013-S2,0.1100,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2014-S1,0.0954,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2014-S2,0.1221,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2015-S1,0.0923,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2015-S2,0.1183,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2016-S1,0.0861,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2016-S2,0.1093,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2017-S1,0.0841,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2017-S2,0.1159,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2018-S1,0.0876,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2018-S2,0.1149,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2019-S1,0.0944,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2019-S2,0.1178,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2020-S1,0.0929,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2020-S2,0.1180,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2021-S1,0.0913,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,ES,2021-S2,0.1345,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2007-S1,0.0796,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2007-S2,0.0805,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2008-S1,0.0807,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2008-S2,0.0948,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2009-S1,0.0864,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2009-S2,0.0848,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2010-S1,0.0807,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2010-S2,0.0948,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2011-S1,0.0880,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2011-S2,0.1019,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2012-S1,0.0925,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2012-S2,0.1094,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2013-S1,0.0978,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2013-S2,0.1123,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2014-S1,0.1007,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2014-S2,0.1134,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2015-S1,0.0976,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2015-S2,0.1122,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2016-S1,0.0965,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2016-S2,0.1075,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2017-S1,0.0940,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2017-S2,0.1093,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2018-S1,0.0961,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2018-S2,0.1145,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2019-S1,0.1017,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2019-S2,0.1072,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2020-S1,0.0921,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2020-S2,0.1051,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2021-S1,0.0885,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,EU27_2020,2021-S2,0.1143,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2007-S2,0.0940,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2008-S1,0.0906,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2008-S2,0.1124,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2009-S1,0.0992,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2009-S2,0.1148,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2010-S1,0.0981,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2010-S2,0.1154,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2011-S1,0.1106,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2011-S2,0.1303,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2012-S1,0.1118,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2012-S2,0.1342,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2013-S1,0.1211,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2013-S2,0.1442,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2014-S1,0.1316,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2014-S2,0.1512,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2015-S1,0.1273,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2015-S2,0.1487,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2016-S1,0.1282,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2016-S2,0.1468,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2017-S1,0.1301,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2017-S2,0.1486,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2018-S1,0.1362,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2018-S2,0.1630,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2019-S1,0.1460,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2019-S2,0.1403,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2020-S1,0.1287,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2020-S2,0.1322,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2021-S1,0.1205,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,FR,2021-S2,0.1410,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2018-S1,0.0156,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2018-S2,0.0157,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2019-S1,0.0159,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2019-S2,0.0149,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2020-S1,0.0146,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2020-S2,0.0126,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2021-S1,0.0120,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,GE,2021-S2,0.0139,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2007-S1,0.0295,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2007-S2,0.0274,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2008-S1,0.0273,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2008-S2,0.0277,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2009-S1,0.0319,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2009-S2,0.0328,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2010-S1,0.0383,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2010-S2,0.0380,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2011-S1,0.0375,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2011-S2,0.0372,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2012-S1,0.0383,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2012-S2,0.0458,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2013-S1,0.0470,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2013-S2,0.0473,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2014-S1,0.0481,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2014-S2,0.0537,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2015-S1,0.0553,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2015-S2,0.0550,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2016-S1,0.0514,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2016-S2,0.0458,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2017-S1,0.0440,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2017-S2,0.0461,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2018-S1,0.0455,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2018-S2,0.0459,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2019-S1,0.0462,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2019-S2,0.0504,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2020-S1,0.0460,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2020-S2,0.0475,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,HR,2021-S1,0.0429,
